Feature_Selection_Algorithm	Feature	Mean_Rank
/AlgorithmScripts/FeatureSelection/tsv/sklearn/mutual_info/default	p-31_3	64.5
/AlgorithmScripts/FeatureSelection/tsv/sklearn/mutual_info/default	p-49_3	64.5
/AlgorithmScripts/FeatureSelection/tsv/sklearn/mutual_info/default	p-32_2	64.6
/AlgorithmScripts/FeatureSelection/tsv/sklearn/mutual_info/default	p-9_3	64.6
/AlgorithmScripts/FeatureSelection/tsv/sklearn/mutual_info/default	p-43_3	64.8
/AlgorithmScripts/FeatureSelection/tsv/sklearn/mutual_info/default	p-6_1	65.0
/AlgorithmScripts/FeatureSelection/tsv/sklearn/mutual_info/default	p-36_2	66.0
/AlgorithmScripts/FeatureSelection/tsv/sklearn/mutual_info/default	p-15_2	66.4
/AlgorithmScripts/FeatureSelection/tsv/sklearn/mutual_info/default	p-42_2	67.3
/AlgorithmScripts/FeatureSelection/tsv/sklearn/mutual_info/default	p-39_2	67.3
/AlgorithmScripts/FeatureSelection/tsv/sklearn/mutual_info/default	p-1_1	67.3
/AlgorithmScripts/FeatureSelection/tsv/sklearn/mutual_info/default	p-48_2	69.2
/AlgorithmScripts/FeatureSelection/tsv/sklearn/mutual_info/default	p-30_2	69.4
/AlgorithmScripts/FeatureSelection/tsv/sklearn/mutual_info/default	p-46_2	69.4
/AlgorithmScripts/FeatureSelection/tsv/sklearn/mutual_info/default	p-49_1	70.7
/AlgorithmScripts/FeatureSelection/tsv/sklearn/mutual_info/default	p5_2	70.9
/AlgorithmScripts/FeatureSelection/tsv/sklearn/mutual_info/default	p-6_2	71.0
/AlgorithmScripts/FeatureSelection/tsv/sklearn/mutual_info/default	p-41_3	72.5
/AlgorithmScripts/FeatureSelection/tsv/sklearn/mutual_info/default	p4_2	73.3
/AlgorithmScripts/FeatureSelection/tsv/sklearn/mutual_info/default	p-24_1	73.7
/AlgorithmScripts/FeatureSelection/tsv/sklearn/mutual_info/default	p-18_2	74.7
/AlgorithmScripts/FeatureSelection/tsv/sklearn/mutual_info/default	p-25_1	75.1
/AlgorithmScripts/FeatureSelection/tsv/sklearn/mutual_info/default	p-5_3	75.3
/AlgorithmScripts/FeatureSelection/tsv/sklearn/mutual_info/default	p-39_1	75.7
/AlgorithmScripts/FeatureSelection/tsv/sklearn/mutual_info/default	p-23_3	76.0
/AlgorithmScripts/FeatureSelection/tsv/sklearn/mutual_info/default	p-3_3	76.0
/AlgorithmScripts/FeatureSelection/tsv/sklearn/mutual_info/default	p-2_1	76.1
/AlgorithmScripts/FeatureSelection/tsv/sklearn/mutual_info/default	p-45_2	76.3
/AlgorithmScripts/FeatureSelection/tsv/sklearn/mutual_info/default	p-5_2	77.5
/AlgorithmScripts/FeatureSelection/tsv/sklearn/mutual_info/default	p-40_1	77.7
/AlgorithmScripts/FeatureSelection/tsv/sklearn/mutual_info/default	p-37_1	78.6
/AlgorithmScripts/FeatureSelection/tsv/sklearn/mutual_info/default	p-5_1	78.9
/AlgorithmScripts/FeatureSelection/tsv/sklearn/mutual_info/default	p-14_2	79.2
/AlgorithmScripts/FeatureSelection/tsv/sklearn/mutual_info/default	p-33_1	79.3
/AlgorithmScripts/FeatureSelection/tsv/sklearn/mutual_info/default	p-44_2	79.7
/AlgorithmScripts/FeatureSelection/tsv/sklearn/mutual_info/default	p5_1	80.1
/AlgorithmScripts/FeatureSelection/tsv/sklearn/mutual_info/default	p-39_3	80.3
/AlgorithmScripts/FeatureSelection/tsv/sklearn/mutual_info/default	p1_3	80.7
/AlgorithmScripts/FeatureSelection/tsv/sklearn/mutual_info/default	p-50_1	81.5
/AlgorithmScripts/FeatureSelection/tsv/sklearn/mutual_info/default	p-26_2	81.6
/AlgorithmScripts/FeatureSelection/tsv/sklearn/mutual_info/default	p-1_2	82.1
/AlgorithmScripts/FeatureSelection/tsv/sklearn/mutual_info/default	p6_1	82.3
/AlgorithmScripts/FeatureSelection/tsv/sklearn/mutual_info/default	p-3_2	82.5
/AlgorithmScripts/FeatureSelection/tsv/sklearn/mutual_info/default	p-18_3	83.1
/AlgorithmScripts/FeatureSelection/tsv/sklearn/mutual_info/default	p-24_2	83.9
/AlgorithmScripts/FeatureSelection/tsv/sklearn/mutual_info/default	p-34_1	83.9
/AlgorithmScripts/FeatureSelection/tsv/sklearn/mutual_info/default	p-38_3	84.3
/AlgorithmScripts/FeatureSelection/tsv/sklearn/mutual_info/default	p-35_2	85.0
/AlgorithmScripts/FeatureSelection/tsv/sklearn/mutual_info/default	p3_2	85.1
/AlgorithmScripts/FeatureSelection/tsv/sklearn/mutual_info/default	p-18_1	85.3
/AlgorithmScripts/FeatureSelection/tsv/sklearn/mutual_info/default	p-14_3	85.3
/AlgorithmScripts/FeatureSelection/tsv/sklearn/mutual_info/default	p-8_2	86.1
/AlgorithmScripts/FeatureSelection/tsv/sklearn/mutual_info/default	p-29_1	87.1
/AlgorithmScripts/FeatureSelection/tsv/sklearn/mutual_info/default	p3_1	87.2
/AlgorithmScripts/FeatureSelection/tsv/sklearn/mutual_info/default	p7_1	87.4
/AlgorithmScripts/FeatureSelection/tsv/sklearn/mutual_info/default	p-27_1	87.9
/AlgorithmScripts/FeatureSelection/tsv/sklearn/mutual_info/default	p-49_2	88.7
/AlgorithmScripts/FeatureSelection/tsv/sklearn/mutual_info/default	p-28_2	89.4
/AlgorithmScripts/FeatureSelection/tsv/sklearn/mutual_info/default	p1_2	90.3
/AlgorithmScripts/FeatureSelection/tsv/sklearn/mutual_info/default	p2_1	90.3
/AlgorithmScripts/FeatureSelection/tsv/sklearn/mutual_info/default	p-4_1	90.6
/AlgorithmScripts/FeatureSelection/tsv/sklearn/mutual_info/default	p-8_3	91.4
/AlgorithmScripts/FeatureSelection/tsv/sklearn/mutual_info/default	p-15_3	91.9
/AlgorithmScripts/FeatureSelection/tsv/sklearn/mutual_info/default	p-13_3	92.4
/AlgorithmScripts/FeatureSelection/tsv/sklearn/mutual_info/default	p-27_3	92.5
/AlgorithmScripts/FeatureSelection/tsv/sklearn/mutual_info/default	p-26_1	92.5
/AlgorithmScripts/FeatureSelection/tsv/sklearn/mutual_info/default	p-4_3	92.6
/AlgorithmScripts/FeatureSelection/tsv/sklearn/mutual_info/default	p-44_1	92.7
/AlgorithmScripts/FeatureSelection/tsv/sklearn/mutual_info/default	p7_3	92.9
/AlgorithmScripts/FeatureSelection/tsv/sklearn/mutual_info/default	p-28_3	92.9
/AlgorithmScripts/FeatureSelection/tsv/sklearn/mutual_info/default	p-46_3	93.1
/AlgorithmScripts/FeatureSelection/tsv/sklearn/mutual_info/default	p4_1	93.1
/AlgorithmScripts/FeatureSelection/tsv/sklearn/mutual_info/default	p-36_1	93.5
/AlgorithmScripts/FeatureSelection/tsv/sklearn/mutual_info/default	p-26_3	93.7
/AlgorithmScripts/FeatureSelection/tsv/sklearn/mutual_info/default	p-30_1	94.3
/AlgorithmScripts/FeatureSelection/tsv/sklearn/mutual_info/default	p-7_1	95.3
/AlgorithmScripts/FeatureSelection/tsv/sklearn/mutual_info/default	p-43_2	95.7
/AlgorithmScripts/FeatureSelection/tsv/sklearn/mutual_info/default	p-48_1	95.7
/AlgorithmScripts/FeatureSelection/tsv/sklearn/mutual_info/default	p-38_1	97.1
/AlgorithmScripts/FeatureSelection/tsv/sklearn/mutual_info/default	p-21_2	97.3
/AlgorithmScripts/FeatureSelection/tsv/sklearn/mutual_info/default	p-21_3	98.5
/AlgorithmScripts/FeatureSelection/tsv/sklearn/mutual_info/default	p-3_1	98.5
/AlgorithmScripts/FeatureSelection/tsv/sklearn/mutual_info/default	p-24_3	99.7
/AlgorithmScripts/FeatureSelection/tsv/sklearn/mutual_info/default	p-29_3	100.6
/AlgorithmScripts/FeatureSelection/tsv/sklearn/mutual_info/default	p3_3	101.1
/AlgorithmScripts/FeatureSelection/tsv/sklearn/mutual_info/default	p-34_3	101.3
/AlgorithmScripts/FeatureSelection/tsv/sklearn/mutual_info/default	p-17_1	101.5
/AlgorithmScripts/FeatureSelection/tsv/sklearn/mutual_info/default	p-47_1	102.7
/AlgorithmScripts/FeatureSelection/tsv/sklearn/mutual_info/default	p-27_2	102.9
/AlgorithmScripts/FeatureSelection/tsv/sklearn/mutual_info/default	p-40_2	103.5
/AlgorithmScripts/FeatureSelection/tsv/sklearn/mutual_info/default	p2_3	103.5
/AlgorithmScripts/FeatureSelection/tsv/sklearn/mutual_info/default	p1_1	104.1
/AlgorithmScripts/FeatureSelection/tsv/sklearn/mutual_info/default	p6_3	104.9
/AlgorithmScripts/FeatureSelection/tsv/sklearn/mutual_info/default	p-40_3	105.3
/AlgorithmScripts/FeatureSelection/tsv/sklearn/mutual_info/default	p-22_3	106.1
/AlgorithmScripts/FeatureSelection/tsv/sklearn/mutual_info/default	p-16_3	106.3
/AlgorithmScripts/FeatureSelection/tsv/sklearn/mutual_info/default	p-30_3	107.0
/AlgorithmScripts/FeatureSelection/tsv/sklearn/mutual_info/default	p-31_2	109.1
/AlgorithmScripts/FeatureSelection/tsv/sklearn/mutual_info/default	p-10_1	109.4
/AlgorithmScripts/FeatureSelection/tsv/sklearn/mutual_info/default	p-13_2	109.7
/AlgorithmScripts/FeatureSelection/tsv/sklearn/mutual_info/default	p-6_3	110.7
/AlgorithmScripts/FeatureSelection/tsv/sklearn/mutual_info/default	p-20_1	113.1
/AlgorithmScripts/FeatureSelection/tsv/sklearn/mutual_info/default	p-22_1	114.7
/AlgorithmScripts/FeatureSelection/tsv/sklearn/mutual_info/default	p-16_2	115.3
/AlgorithmScripts/FeatureSelection/tsv/sklearn/mutual_info/default	p-45_3	117.7
/AlgorithmScripts/FeatureSelection/tsv/sklearn/mutual_info/default	p6_2	118.3
/AlgorithmScripts/FeatureSelection/tsv/sklearn/mutual_info/default	p-19_1	118.5
/AlgorithmScripts/FeatureSelection/tsv/sklearn/mutual_info/default	p-16_1	119.1
/AlgorithmScripts/FeatureSelection/tsv/sklearn/mutual_info/default	p-23_2	119.3
/AlgorithmScripts/FeatureSelection/tsv/sklearn/mutual_info/default	p-15_1	119.5
/AlgorithmScripts/FeatureSelection/tsv/sklearn/mutual_info/default	p-42_1	122.0
/AlgorithmScripts/FeatureSelection/tsv/sklearn/mutual_info/default	p-14_1	122.2
/AlgorithmScripts/FeatureSelection/tsv/sklearn/mutual_info/default	p-1_3	123.1
/AlgorithmScripts/FeatureSelection/tsv/sklearn/mutual_info/default	p-17_2	123.2
/AlgorithmScripts/FeatureSelection/tsv/sklearn/mutual_info/default	p-2_2	124.7
/AlgorithmScripts/FeatureSelection/tsv/sklearn/mutual_info/default	p-50_2	125.5
/AlgorithmScripts/FeatureSelection/tsv/sklearn/mutual_info/default	p-38_2	129.3
/AlgorithmScripts/FeatureSelection/tsv/sklearn/mutual_info/default	p7_2	131.9
/AlgorithmScripts/FeatureSelection/tsv/sklearn/mutual_info/default	p-22_2	132.7
/AlgorithmScripts/FeatureSelection/tsv/sklearn/mutual_info/default	p-17_3	133.9
/AlgorithmScripts/FeatureSelection/tsv/sklearn/mutual_info/default	p-11_1	135.3
/AlgorithmScripts/FeatureSelection/tsv/sklearn/mutual_info/default	p-41_2	135.4
/AlgorithmScripts/FeatureSelection/tsv/sklearn/mutual_info/default	p-45_1	135.9
/AlgorithmScripts/FeatureSelection/tsv/sklearn/mutual_info/default	p-50_3	138.5
/AlgorithmScripts/FeatureSelection/tsv/sklearn/mutual_info/default	p-25_2	138.9
/AlgorithmScripts/FeatureSelection/tsv/sklearn/mutual_info/default	p-46_1	139.2
/AlgorithmScripts/FeatureSelection/tsv/sklearn/mutual_info/default	p-11_3	139.7
/AlgorithmScripts/FeatureSelection/tsv/sklearn/mutual_info/default	p-20_2	142.7
/AlgorithmScripts/FeatureSelection/tsv/sklearn/mutual_info/default	p-44_3	142.9
/AlgorithmScripts/FeatureSelection/tsv/sklearn/mutual_info/default	p-28_1	145.6
/AlgorithmScripts/FeatureSelection/tsv/sklearn/mutual_info/default	p-23_1	145.7
/AlgorithmScripts/FeatureSelection/tsv/sklearn/mutual_info/default	p-10_2	148.3
/AlgorithmScripts/FeatureSelection/tsv/sklearn/mutual_info/default	p-7_2	154.0
/AlgorithmScripts/FeatureSelection/tsv/sklearn/mutual_info/default	p-41_1	162.1
/AlgorithmScripts/FeatureSelection/tsv/sklearn/random_forest_rfe/default	p-36_3	6.9
/AlgorithmScripts/FeatureSelection/tsv/sklearn/random_forest_rfe/default	p-35_3	6.9
/AlgorithmScripts/FeatureSelection/tsv/sklearn/random_forest_rfe/default	p-34_2	10.7
/AlgorithmScripts/FeatureSelection/tsv/sklearn/random_forest_rfe/default	p-12_2	11.6
/AlgorithmScripts/FeatureSelection/tsv/sklearn/random_forest_rfe/default	p-32_1	12.5
/AlgorithmScripts/FeatureSelection/tsv/sklearn/random_forest_rfe/default	p-33_2	18.2
/AlgorithmScripts/FeatureSelection/tsv/sklearn/random_forest_rfe/default	p-31_1	20.8
/AlgorithmScripts/FeatureSelection/tsv/sklearn/random_forest_rfe/default	p-12_1	26.7
/AlgorithmScripts/FeatureSelection/tsv/sklearn/random_forest_rfe/default	p-2_3	28.9
/AlgorithmScripts/FeatureSelection/tsv/sklearn/random_forest_rfe/default	p-37_3	29.9
/AlgorithmScripts/FeatureSelection/tsv/sklearn/random_forest_rfe/default	p-35_1	30.9
/AlgorithmScripts/FeatureSelection/tsv/sklearn/random_forest_rfe/default	p-12_3	38.4
/AlgorithmScripts/FeatureSelection/tsv/sklearn/random_forest_rfe/default	p-2_1	41.3
/AlgorithmScripts/FeatureSelection/tsv/sklearn/random_forest_rfe/default	p-45_2	42.1
/AlgorithmScripts/FeatureSelection/tsv/sklearn/random_forest_rfe/default	p-21_1	42.5
/AlgorithmScripts/FeatureSelection/tsv/sklearn/random_forest_rfe/default	p1_1	46.2
/AlgorithmScripts/FeatureSelection/tsv/sklearn/random_forest_rfe/default	p-24_1	46.9
/AlgorithmScripts/FeatureSelection/tsv/sklearn/random_forest_rfe/default	p-10_3	47.5
/AlgorithmScripts/FeatureSelection/tsv/sklearn/random_forest_rfe/default	p-32_3	48.0
/AlgorithmScripts/FeatureSelection/tsv/sklearn/random_forest_rfe/default	p-25_3	50.8
/AlgorithmScripts/FeatureSelection/tsv/sklearn/random_forest_rfe/default	p-13_2	52.0
/AlgorithmScripts/FeatureSelection/tsv/sklearn/random_forest_rfe/default	p-42_3	52.3
/AlgorithmScripts/FeatureSelection/tsv/sklearn/random_forest_rfe/default	p-49_2	52.7
/AlgorithmScripts/FeatureSelection/tsv/sklearn/random_forest_rfe/default	p-38_3	54.9
/AlgorithmScripts/FeatureSelection/tsv/sklearn/random_forest_rfe/default	p-13_3	55.3
/AlgorithmScripts/FeatureSelection/tsv/sklearn/random_forest_rfe/default	p7_3	55.9
/AlgorithmScripts/FeatureSelection/tsv/sklearn/random_forest_rfe/default	p5_3	57.7
/AlgorithmScripts/FeatureSelection/tsv/sklearn/random_forest_rfe/default	p-3_3	58.1
/AlgorithmScripts/FeatureSelection/tsv/sklearn/random_forest_rfe/default	p5_1	58.4
/AlgorithmScripts/FeatureSelection/tsv/sklearn/random_forest_rfe/default	p-5_1	59.0
/AlgorithmScripts/FeatureSelection/tsv/sklearn/random_forest_rfe/default	p-14_3	59.7
/AlgorithmScripts/FeatureSelection/tsv/sklearn/random_forest_rfe/default	p-18_3	60.1
/AlgorithmScripts/FeatureSelection/tsv/sklearn/random_forest_rfe/default	p-19_3	60.3
/AlgorithmScripts/FeatureSelection/tsv/sklearn/random_forest_rfe/default	p-19_2	60.8
/AlgorithmScripts/FeatureSelection/tsv/sklearn/random_forest_rfe/default	p3_3	61.6
/AlgorithmScripts/FeatureSelection/tsv/sklearn/random_forest_rfe/default	p-40_1	62.0
/AlgorithmScripts/FeatureSelection/tsv/sklearn/random_forest_rfe/default	p-36_1	64.3
/AlgorithmScripts/FeatureSelection/tsv/sklearn/random_forest_rfe/default	p-49_1	66.5
/AlgorithmScripts/FeatureSelection/tsv/sklearn/random_forest_rfe/default	p-43_1	68.2
/AlgorithmScripts/FeatureSelection/tsv/sklearn/random_forest_rfe/default	p-9_1	68.8
/AlgorithmScripts/FeatureSelection/tsv/sklearn/random_forest_rfe/default	p-9_3	69.0
/AlgorithmScripts/FeatureSelection/tsv/sklearn/random_forest_rfe/default	p-34_3	70.1
/AlgorithmScripts/FeatureSelection/tsv/sklearn/random_forest_rfe/default	p-37_1	71.1
/AlgorithmScripts/FeatureSelection/tsv/sklearn/random_forest_rfe/default	p-11_2	71.2
/AlgorithmScripts/FeatureSelection/tsv/sklearn/random_forest_rfe/default	p-41_2	71.7
/AlgorithmScripts/FeatureSelection/tsv/sklearn/random_forest_rfe/default	p-43_3	73.5
/AlgorithmScripts/FeatureSelection/tsv/sklearn/random_forest_rfe/default	p-13_1	74.0
/AlgorithmScripts/FeatureSelection/tsv/sklearn/random_forest_rfe/default	p-44_3	74.9
/AlgorithmScripts/FeatureSelection/tsv/sklearn/random_forest_rfe/default	p-28_3	77.6
/AlgorithmScripts/FeatureSelection/tsv/sklearn/random_forest_rfe/default	p-46_2	78.3
/AlgorithmScripts/FeatureSelection/tsv/sklearn/random_forest_rfe/default	p-22_3	78.6
/AlgorithmScripts/FeatureSelection/tsv/sklearn/random_forest_rfe/default	p-14_2	80.1
/AlgorithmScripts/FeatureSelection/tsv/sklearn/random_forest_rfe/default	p-11_3	80.4
/AlgorithmScripts/FeatureSelection/tsv/sklearn/random_forest_rfe/default	p1_3	81.5
/AlgorithmScripts/FeatureSelection/tsv/sklearn/random_forest_rfe/default	p-16_3	83.5
/AlgorithmScripts/FeatureSelection/tsv/sklearn/random_forest_rfe/default	p5_2	83.8
/AlgorithmScripts/FeatureSelection/tsv/sklearn/random_forest_rfe/default	p-47_2	84.3
/AlgorithmScripts/FeatureSelection/tsv/sklearn/random_forest_rfe/default	p-33_1	84.4
/AlgorithmScripts/FeatureSelection/tsv/sklearn/random_forest_rfe/default	p-28_1	84.7
/AlgorithmScripts/FeatureSelection/tsv/sklearn/random_forest_rfe/default	p4_1	85.4
/AlgorithmScripts/FeatureSelection/tsv/sklearn/random_forest_rfe/default	p-10_1	85.4
/AlgorithmScripts/FeatureSelection/tsv/sklearn/random_forest_rfe/default	p-3_2	85.7
/AlgorithmScripts/FeatureSelection/tsv/sklearn/random_forest_rfe/default	p-8_3	85.7
/AlgorithmScripts/FeatureSelection/tsv/sklearn/random_forest_rfe/default	p-45_1	86.1
/AlgorithmScripts/FeatureSelection/tsv/sklearn/random_forest_rfe/default	p-31_2	86.3
/AlgorithmScripts/FeatureSelection/tsv/sklearn/random_forest_rfe/default	p-4_2	86.5
/AlgorithmScripts/FeatureSelection/tsv/sklearn/random_forest_rfe/default	p-27_3	86.6
/AlgorithmScripts/FeatureSelection/tsv/sklearn/random_forest_rfe/default	p-23_1	86.7
/AlgorithmScripts/FeatureSelection/tsv/sklearn/random_forest_rfe/default	p-43_2	87.0
/AlgorithmScripts/FeatureSelection/tsv/sklearn/random_forest_rfe/default	p-30_2	87.2
/AlgorithmScripts/FeatureSelection/tsv/sklearn/random_forest_rfe/default	p2_1	87.3
/AlgorithmScripts/FeatureSelection/tsv/sklearn/random_forest_rfe/default	p-39_1	87.5
/AlgorithmScripts/FeatureSelection/tsv/sklearn/random_forest_rfe/default	p1_2	88.1
/AlgorithmScripts/FeatureSelection/tsv/sklearn/random_forest_rfe/default	p-44_1	89.1
/AlgorithmScripts/FeatureSelection/tsv/sklearn/random_forest_rfe/default	p-9_2	89.1
/AlgorithmScripts/FeatureSelection/tsv/sklearn/random_forest_rfe/default	p-40_3	89.2
/AlgorithmScripts/FeatureSelection/tsv/sklearn/random_forest_rfe/default	p-37_2	89.7
/AlgorithmScripts/FeatureSelection/tsv/sklearn/random_forest_rfe/default	p6_3	90.0
/AlgorithmScripts/FeatureSelection/tsv/sklearn/random_forest_rfe/default	p-20_2	90.2
/AlgorithmScripts/FeatureSelection/tsv/sklearn/random_forest_rfe/default	p-20_3	90.3
/AlgorithmScripts/FeatureSelection/tsv/sklearn/random_forest_rfe/default	p-15_2	91.0
/AlgorithmScripts/FeatureSelection/tsv/sklearn/random_forest_rfe/default	p-46_3	91.5
/AlgorithmScripts/FeatureSelection/tsv/sklearn/random_forest_rfe/default	p4_3	91.5
/AlgorithmScripts/FeatureSelection/tsv/sklearn/random_forest_rfe/default	p-41_1	92.1
/AlgorithmScripts/FeatureSelection/tsv/sklearn/random_forest_rfe/default	p3_1	92.1
/AlgorithmScripts/FeatureSelection/tsv/sklearn/random_forest_rfe/default	p-50_3	92.6
/AlgorithmScripts/FeatureSelection/tsv/sklearn/random_forest_rfe/default	p-6_2	92.8
/AlgorithmScripts/FeatureSelection/tsv/sklearn/random_forest_rfe/default	p-1_3	92.8
/AlgorithmScripts/FeatureSelection/tsv/sklearn/random_forest_rfe/default	p-15_3	92.9
/AlgorithmScripts/FeatureSelection/tsv/sklearn/random_forest_rfe/default	p2_3	93.1
/AlgorithmScripts/FeatureSelection/tsv/sklearn/random_forest_rfe/default	p2_2	93.1
/AlgorithmScripts/FeatureSelection/tsv/sklearn/random_forest_rfe/default	p-42_1	93.5
/AlgorithmScripts/FeatureSelection/tsv/sklearn/random_forest_rfe/default	p-26_3	93.5
/AlgorithmScripts/FeatureSelection/tsv/sklearn/random_forest_rfe/default	p-48_1	93.6
/AlgorithmScripts/FeatureSelection/tsv/sklearn/random_forest_rfe/default	p-27_2	93.7
/AlgorithmScripts/FeatureSelection/tsv/sklearn/random_forest_rfe/default	p7_2	94.5
/AlgorithmScripts/FeatureSelection/tsv/sklearn/random_forest_rfe/default	p-7_3	95.3
/AlgorithmScripts/FeatureSelection/tsv/sklearn/random_forest_rfe/default	p4_2	95.7
/AlgorithmScripts/FeatureSelection/tsv/sklearn/random_forest_rfe/default	p-16_2	96.2
/AlgorithmScripts/FeatureSelection/tsv/sklearn/random_forest_rfe/default	p-26_2	96.2
/AlgorithmScripts/FeatureSelection/tsv/sklearn/random_forest_rfe/default	p-17_3	96.6
/AlgorithmScripts/FeatureSelection/tsv/sklearn/random_forest_rfe/default	p-4_1	96.9
/AlgorithmScripts/FeatureSelection/tsv/sklearn/random_forest_rfe/default	p-45_3	97.0
/AlgorithmScripts/FeatureSelection/tsv/sklearn/random_forest_rfe/default	p-25_1	97.7
/AlgorithmScripts/FeatureSelection/tsv/sklearn/random_forest_rfe/default	p-42_2	98.1
/AlgorithmScripts/FeatureSelection/tsv/sklearn/random_forest_rfe/default	p-23_3	98.6
/AlgorithmScripts/FeatureSelection/tsv/sklearn/random_forest_rfe/default	p-48_2	98.8
/AlgorithmScripts/FeatureSelection/tsv/sklearn/random_forest_rfe/default	p-28_2	99.3
/AlgorithmScripts/FeatureSelection/tsv/sklearn/random_forest_rfe/default	p-7_1	99.6
/AlgorithmScripts/FeatureSelection/tsv/sklearn/random_forest_rfe/default	p-18_1	99.7
/AlgorithmScripts/FeatureSelection/tsv/sklearn/random_forest_rfe/default	p-30_3	99.9
/AlgorithmScripts/FeatureSelection/tsv/sklearn/random_forest_rfe/default	p-11_1	99.9
/AlgorithmScripts/FeatureSelection/tsv/sklearn/random_forest_rfe/default	p-25_2	100.2
/AlgorithmScripts/FeatureSelection/tsv/sklearn/random_forest_rfe/default	p-1_1	100.6
/AlgorithmScripts/FeatureSelection/tsv/sklearn/random_forest_rfe/default	p-46_1	100.7
/AlgorithmScripts/FeatureSelection/tsv/sklearn/random_forest_rfe/default	p-16_1	100.9
/AlgorithmScripts/FeatureSelection/tsv/sklearn/random_forest_rfe/default	p-30_1	101.0
/AlgorithmScripts/FeatureSelection/tsv/sklearn/random_forest_rfe/default	p-6_3	101.3
/AlgorithmScripts/FeatureSelection/tsv/sklearn/random_forest_rfe/default	p-29_2	101.5
/AlgorithmScripts/FeatureSelection/tsv/sklearn/random_forest_rfe/default	p-38_2	102.1
/AlgorithmScripts/FeatureSelection/tsv/sklearn/random_forest_rfe/default	p-10_2	102.3
/AlgorithmScripts/FeatureSelection/tsv/sklearn/random_forest_rfe/default	p-8_2	102.7
/AlgorithmScripts/FeatureSelection/tsv/sklearn/random_forest_rfe/default	p-32_2	103.2
/AlgorithmScripts/FeatureSelection/tsv/sklearn/random_forest_rfe/default	p-17_1	103.5
/AlgorithmScripts/FeatureSelection/tsv/sklearn/random_forest_rfe/default	p-39_2	103.8
/AlgorithmScripts/FeatureSelection/tsv/sklearn/random_forest_rfe/default	p-15_1	103.9
/AlgorithmScripts/FeatureSelection/tsv/sklearn/random_forest_rfe/default	p-6_1	104.5
/AlgorithmScripts/FeatureSelection/tsv/sklearn/random_forest_rfe/default	p-47_1	104.5
/AlgorithmScripts/FeatureSelection/tsv/sklearn/random_forest_rfe/default	p-7_2	104.6
/AlgorithmScripts/FeatureSelection/tsv/sklearn/random_forest_rfe/default	p-22_2	105.1
/AlgorithmScripts/FeatureSelection/tsv/sklearn/random_forest_rfe/default	p-34_1	105.2
/AlgorithmScripts/FeatureSelection/tsv/sklearn/random_forest_rfe/default	p-24_3	105.4
/AlgorithmScripts/FeatureSelection/tsv/sklearn/random_forest_rfe/default	p-22_1	105.5
/AlgorithmScripts/FeatureSelection/tsv/sklearn/random_forest_rfe/default	p-20_1	106.4
/AlgorithmScripts/FeatureSelection/tsv/sklearn/random_forest_rfe/default	p6_1	106.4
/AlgorithmScripts/FeatureSelection/tsv/sklearn/random_forest_rfe/default	p-19_1	106.6
/AlgorithmScripts/FeatureSelection/tsv/sklearn/random_forest_rfe/default	p-27_1	107.4
/AlgorithmScripts/FeatureSelection/tsv/sklearn/random_forest_rfe/default	p-1_2	108.6
/AlgorithmScripts/FeatureSelection/tsv/sklearn/random_forest_rfe/default	p3_2	109.1
/AlgorithmScripts/FeatureSelection/tsv/sklearn/random_forest_rfe/default	p-17_2	109.2
/AlgorithmScripts/FeatureSelection/tsv/sklearn/random_forest_rfe/default	p-38_1	109.5
/AlgorithmScripts/FeatureSelection/tsv/sklearn/random_forest_rfe/default	p-31_3	109.7
/AlgorithmScripts/FeatureSelection/tsv/sklearn/random_forest_rfe/default	p-21_2	110.3
/AlgorithmScripts/FeatureSelection/tsv/sklearn/random_forest_rfe/default	p-24_2	110.3
/AlgorithmScripts/FeatureSelection/tsv/sklearn/random_forest_rfe/default	p-33_3	110.7
/AlgorithmScripts/FeatureSelection/tsv/sklearn/random_forest_rfe/default	p-21_3	112.0
/AlgorithmScripts/FeatureSelection/tsv/sklearn/random_forest_rfe/default	p-35_2	112.0
/AlgorithmScripts/FeatureSelection/tsv/sklearn/random_forest_rfe/default	p-26_1	112.0
/AlgorithmScripts/FeatureSelection/tsv/sklearn/random_forest_rfe/default	p-50_1	112.8
/AlgorithmScripts/FeatureSelection/tsv/sklearn/random_forest_rfe/default	p-50_2	113.0
/AlgorithmScripts/FeatureSelection/tsv/sklearn/random_forest_rfe/default	p-41_3	113.5
/AlgorithmScripts/FeatureSelection/tsv/sklearn/random_forest_rfe/default	p-5_2	114.3
/AlgorithmScripts/FeatureSelection/tsv/sklearn/random_forest_rfe/default	p-18_2	114.7
/AlgorithmScripts/FeatureSelection/tsv/sklearn/random_forest_rfe/default	p-36_2	115.0
/AlgorithmScripts/FeatureSelection/tsv/sklearn/random_forest_rfe/default	p7_1	115.7
/AlgorithmScripts/FeatureSelection/tsv/sklearn/random_forest_rfe/default	p-3_1	116.2
/AlgorithmScripts/FeatureSelection/tsv/sklearn/random_forest_rfe/default	p-23_2	116.5
/AlgorithmScripts/FeatureSelection/tsv/sklearn/random_forest_rfe/default	p-8_1	116.9
/AlgorithmScripts/FeatureSelection/tsv/sklearn/random_forest_rfe/default	p-2_2	117.1
/AlgorithmScripts/FeatureSelection/tsv/sklearn/random_forest_rfe/default	p-48_3	117.7
